                   tem002   tem060   tem130   tem200   global   reflex   bilanz
26.03.2006 05:10   12.569   12.148   11.548   11.572   -0.283    0.394   -2.007
26.03.2006 05:20   12.617   12.197   11.634   11.681   -0.689    0.452   -2.122
26.03.2006 05:30   12.655   12.279   11.654   11.672   -0.924    0.330   -2.579
26.03.2006 05:40   12.718   12.284   11.701   11.810   -1.069    0.415   -3.042
26.03.2006 05:50   12.645   12.343   11.796   11.801   -1.037    0.278   -4.317
26.03.2006 06:00   12.774   12.397   11.866   11.790   -1.084    0.199  -11.120
26.03.2006 06:10   12.528   12.266   11.771   11.706   -1.562    0.173  -11.225
26.03.2006 06:20   12.488   12.191   11.683   11.668   -1.160    0.191  -11.126
26.03.2006 06:30   12.341   12.174   11.622   11.636    0.044    0.402  -10.200
26.03.2006 06:40   12.363   12.187   11.633   11.665    4.190    0.996   -8.508
26.03.2006 06:50   12.444   12.143   11.586   11.576    9.293    1.943   -5.637
26.03.2006 07:00   12.433   12.225   11.619   11.612   17.198    3.126    0.633
26.03.2006 07:10   12.533   12.247   11.638   11.640   28.150    5.024    8.750
26.03.2006 07:20   12.764   12.409   11.787   11.788   22.273    4.047    7.878
26.03.2006 07:30   12.876   12.465   11.811   11.836   23.054    4.154    9.183
26.03.2006 07:40   13.012   12.608   11.951   12.002   36.899    6.360   12.906
26.03.2006 07:50   13.111   12.781   12.164   12.161   32.748    5.618   13.939
26.03.2006 08:00   13.278   12.921   12.355   12.305   53.433    8.764   25.002
26.03.2006 08:10   13.441   13.056   12.500   12.410   49.363    8.129   24.271
26.03.2006 08:20   13.483   13.030   12.451   12.383   63.046    9.961   33.408
26.03.2006 08:30   13.610   13.184   12.540   12.535  110.896   17.083   61.627
26.03.2006 08:40   13.919   13.371   12.729   12.595  149.055   23.121   85.931
26.03.2006 08:50   14.064   13.425   12.754   12.490   83.006   12.922   57.381
26.03.2006 09:00   14.040   13.440   12.785   12.496  113.364   17.488   75.876
26.03.2006 09:10   14.430   13.663   12.981   12.625  189.012   29.365  128.844
26.03.2006 09:20   14.586   13.716   13.010   12.662  156.059   23.730  102.049
26.03.2006 09:30   14.633   13.833   13.132   12.817  180.210   27.655  117.203
26.03.2006 09:40   14.867   14.033   13.323   12.960  194.277   30.320  132.423
26.03.2006 09:50   15.230   14.300   13.545   13.129  241.563   38.383  162.515
26.03.2006 10:00   15.289   14.273   13.557   13.133  250.432   39.899  171.200
26.03.2006 10:10   15.234   14.249   13.520   13.088  198.398   30.809  130.540
26.03.2006 10:20   15.090   14.128   13.392   12.967  138.332   20.845   91.271
26.03.2006 10:30   14.822   13.981   13.246   12.866  101.238   14.596   67.441
26.03.2006 10:40   14.661   13.881   13.168   12.805   95.414   13.582   64.250
26.03.2006 10:50   14.506   13.776   13.091   12.781   64.678    8.741   43.810
26.03.2006 11:00   14.400   13.642   12.912   12.667   84.287   12.035   52.911
26.03.2006 11:10   13.908   13.222   12.521   12.355   57.294    8.231   33.611
26.03.2006 11:20   13.444   12.861   12.343   12.218  127.556   18.976   77.633
26.03.2006 11:30   13.793   12.978   12.418   12.341  279.745   42.809  180.836
26.03.2006 11:40   14.434   13.380   12.708   12.583  352.513   54.821  234.592
26.03.2006 11:50   14.952   13.793   13.019   12.778  291.996   46.114  194.159
26.03.2006 12:00   14.908   13.819   13.092   12.875  157.267   24.102   97.139
26.03.2006 12:10   14.698   13.734   13.059   12.903   90.808   13.421   51.704
26.03.2006 12:20   14.611   13.765   13.142   13.111   68.305    9.661   39.666
26.03.2006 12:30   14.408   13.632   13.135   13.189   77.234   11.149   48.767
26.03.2006 12:40   14.100   13.538   13.126   13.345   73.493   10.522   45.095
26.03.2006 12:50   14.300   13.823   13.450   13.986   50.737    7.063   27.691
26.03.2006 13:00   14.533   14.008   13.655   14.225   66.795    9.767   36.903
26.03.2006 13:10   14.686   14.094   13.663   14.125   64.350    9.417   35.288
26.03.2006 13:20   14.767   14.262   13.836   14.174   43.529    6.236   22.058
26.03.2006 13:30   14.705   14.541   14.100   14.339   40.028    5.443   20.643
26.03.2006 13:40   14.886   14.739   14.353   14.415   82.276   12.079   49.445
26.03.2006 13:50   15.299   14.994   14.555   14.676  117.283   18.167   74.076
26.03.2006 14:00   15.575   15.025   14.447   14.475  125.151   19.734   79.064
26.03.2006 14:10   15.288   14.886   14.329   14.394   75.316   11.816   43.308
26.03.2006 14:20   14.982   14.414   13.859   13.994   71.372   10.723   42.905
26.03.2006 14:30   14.407   14.134   13.861   14.449   88.195   12.709   53.097
26.03.2006 14:40   14.645   14.309   14.217   15.155   92.177   13.502   53.860
26.03.2006 14:50   14.845   14.551   14.454   15.250  113.854   17.177   67.720
26.03.2006 15:00   15.241   14.680   14.592   15.511  124.277   19.528   73.568
26.03.2006 15:10   15.702   15.037   14.818   15.847  196.056   30.463  117.976
26.03.2006 15:20   15.987   15.342   15.031   15.898  161.767   25.046   86.968
26.03.2006 15:30   16.409   15.678   15.348   16.389  259.823   41.970  168.414
26.03.2006 15:40   17.041   16.195   15.981   16.318  234.826   38.974  146.473
26.03.2006 15:50   17.273   16.589   16.177   16.368  264.618   47.513  155.529
26.03.2006 16:00   17.789   17.117   16.598   16.473  230.995   40.259  123.669
26.03.2006 16:10   17.567   17.137   16.556   16.330  136.363   21.536   50.836
26.03.2006 16:20   17.599   17.296   16.629   16.294  151.069   25.200   60.160
26.03.2006 16:30   17.660   17.496   16.863   16.466  154.501   26.783   64.872
26.03.2006 16:40   18.293   18.232   17.610   16.806  276.309   37.934  116.896
26.03.2006 16:50   18.664   18.582   17.889   16.926  211.378   27.716   91.256
26.03.2006 17:00   18.615   18.461   17.811   17.065  144.312   17.264   51.746
26.03.2006 17:10   18.399   18.202   17.541   17.066   84.585   12.285   16.671
26.03.2006 17:20   18.074   18.052   17.480   17.144   69.620   10.091   12.882
26.03.2006 17:30   18.081   18.067   17.542   17.128   76.302   11.774   22.218
26.03.2006 17:40   18.075   18.119   17.599   17.166   75.276   12.221   17.971
26.03.2006 17:50   17.886   18.009   17.429   17.074   56.614    8.930    0.736
26.03.2006 18:00   17.583   17.901   17.288   17.024   37.837    5.389   -7.687
26.03.2006 18:10   17.039   17.792   17.216   16.911   24.474    2.598   -6.655
26.03.2006 18:20   16.523   17.687   17.191   16.914   15.421    0.762   -7.396
26.03.2006 18:30   16.268   17.618   17.150   16.983   10.321    0.098  -11.446
26.03.2006 18:40   16.133   17.441   16.946   16.708    3.108   -1.063  -22.202
26.03.2006 18:50   15.571   17.466   16.843   16.545   -0.661   -1.524  -20.135
26.03.2006 19:00   15.313   17.563   17.011   16.686   -2.378   -1.913  -20.467
26.03.2006 19:10   15.140   17.553   17.117   16.802   -2.390   -1.604  -16.641
26.03.2006 19:20   14.536   17.358   17.173   16.940   -2.513   -1.710  -12.736
26.03.2006 19:30   14.245   16.874   17.108   16.926   -2.361   -1.778   -9.761
26.03.2006 19:40   14.437   16.748   17.270   17.041   -1.882   -1.452   -7.946
26.03.2006 19:50   14.345   16.989   17.581   17.369   -1.457   -1.164   -7.857
26.03.2006 20:00   14.131   17.580   17.711   17.464   -1.405   -1.076   -8.826
26.03.2006 20:10   14.037   17.106   17.843   17.591   -1.480   -1.115   -8.428
26.03.2006 20:20   13.794   16.692   17.958   17.750   -1.304   -1.029   -8.068
26.03.2006 20:30   13.874   16.729   17.957   17.800   -1.085   -0.708  -10.043
26.03.2006 20:40   13.811   16.906   18.247   17.925   -0.994   -0.557   -9.839
26.03.2006 20:50   13.854   17.474   18.326   18.026   -1.046   -0.693   -8.592
26.03.2006 21:00   13.818   16.403   17.813   17.872   -1.063   -0.728  -10.071
26.03.2006 21:10   13.668   16.965   18.070   18.082   -0.864   -0.444   -9.160
26.03.2006 21:20   13.470   16.681   18.122   18.293   -1.133   -0.819   -9.218
26.03.2006 21:30   13.444   16.270   17.427   18.293   -1.255   -0.548  -15.516
26.03.2006 21:40   13.083   16.146   17.685   18.307   -1.861   -0.603  -22.508
26.03.2006 21:50   13.502   15.921   17.279   18.313   -1.642   -0.690  -12.108
26.03.2006 22:00   13.221   16.137   18.201   18.406   -0.960   -0.726   -6.348
26.03.2006 22:10   13.594   16.346   18.371   18.469   -0.650   -0.547   -6.426
26.03.2006 22:20   13.756   16.270   18.697   18.601   -0.598   -0.474   -6.924
26.03.2006 22:30   13.423   16.380   18.823   18.712   -0.791   -0.595   -7.276
26.03.2006 22:40   13.714   16.207   18.298   18.730   -0.480   -0.236   -8.828
26.03.2006 22:50   13.885   16.043   18.043   18.719   -0.490   -0.145  -10.479
26.03.2006 23:00   14.399   15.965   18.522   18.804    0.393    0.785  -10.843
26.03.2006 23:10   14.773   16.017   18.863   18.850    0.583    0.826   -7.263
26.03.2006 23:20   14.798   16.172   18.924   18.900    0.333    0.379   -6.133
26.03.2006 23:30   14.504   16.124   18.889   18.999   -0.074   -0.077   -6.050
26.03.2006 23:40   14.535   15.937   18.194   19.050   -0.461   -0.395   -6.613
26.03.2006 23:50   14.721   15.908   17.705   19.043   -0.254   -0.245   -5.309
27.03.2006 00:00   14.946   15.972   18.168   19.144   -0.033    0.002   -5.985
27.03.2006 00:10   15.129   16.077   18.908   19.338    0.037    0.105   -5.868
27.03.2006 00:20   14.967   16.243   19.326   19.427   -0.050   -0.054   -4.418
27.03.2006 00:30   13.777   16.285   18.627   19.648   -1.152   -1.126   -5.386
27.03.2006 00:40   13.202   16.376   18.094   19.734   -1.831   -1.574   -6.580
27.03.2006 00:50   12.979   16.099   17.900   19.773   -2.040   -1.810   -5.956
27.03.2006 01:00   12.706   15.760   16.649   19.673   -1.697   -1.525   -4.617
27.03.2006 01:10   12.693   15.757   16.315   19.473   -1.518   -1.391   -5.502
27.03.2006 01:20   12.720   15.755   16.415   19.529   -1.346   -1.080   -5.530
27.03.2006 01:30   12.485   15.596   16.288   18.736   -1.327   -1.093   -6.664
27.03.2006 01:40   12.253   15.460   16.275   18.582   -1.495   -1.019  -10.102
27.03.2006 01:50   12.301   15.124   16.236   18.215   -1.871   -1.173  -13.025
27.03.2006 02:00   12.002   15.048   16.042   17.799   -2.160   -1.161  -16.876
27.03.2006 02:10   11.839   14.759   15.787   17.292   -2.274   -1.018  -19.360
27.03.2006 02:20   11.543   14.722   15.442   16.860   -2.423   -1.105  -22.374
27.03.2006 02:30   11.391   14.778   15.522   17.119   -2.524   -0.906  -28.762
27.03.2006 02:40   11.197   14.665   15.839   16.884   -2.779   -0.984  -32.992
27.03.2006 02:50   10.852   14.858   15.851   16.506   -2.576   -0.943  -29.761
27.03.2006 03:00   10.502   14.754   15.494   16.376   -3.134   -1.252  -34.670
27.03.2006 03:10   10.305   14.687   15.200   16.540   -3.059   -0.948  -34.964
27.03.2006 03:20   10.071   14.972   15.713   16.772   -2.458   -0.664  -33.431
27.03.2006 03:30    9.871   15.114   16.343   16.716   -2.564   -0.744  -29.922
27.03.2006 03:40    9.693   15.382   16.302   16.425   -2.431   -0.621  -32.481
27.03.2006 03:50    9.520   15.415   15.996   16.046   -2.301   -0.563  -33.025
27.03.2006 04:00    9.213   15.340   15.500   15.572   -2.768   -0.762  -32.934
27.03.2006 04:10    9.004   14.938   15.084   15.515   -2.547   -0.576  -32.613
27.03.2006 04:20    8.999   14.759   15.100   16.042   -2.291   -0.373  -31.798
27.03.2006 04:30    8.806   14.627   14.996   16.662   -2.225   -0.386  -27.601
27.03.2006 04:40    8.803   14.435   15.234   16.677   -1.826   -0.394  -23.628
27.03.2006 04:50    8.702   14.302   15.174   16.759   -1.608   -0.174  -24.641
27.03.2006 05:00    8.589   14.009   14.808   16.911   -1.714   -0.207  -27.926
27.03.2006 05:10    8.559   13.751   15.009   17.232   -1.559   -0.064  -29.637
27.03.2006 05:20    8.490   13.388   15.335   17.087   -1.655   -0.052  -33.058
27.03.2006 05:30    8.533   13.366   15.302   16.693   -1.970   -0.199  -34.596
27.03.2006 05:40    8.524   13.490   14.793   16.601   -1.749   -0.049  -35.761
27.03.2006 05:50    8.223   13.550   14.461   16.179   -2.381   -0.425  -33.698
27.03.2006 06:00    8.150   13.250   13.570   15.435   -2.094   -0.184  -32.720
27.03.2006 06:10    8.085   12.903   13.656   15.843   -1.452   -0.229  -32.382
27.03.2006 06:20    8.069   12.750   14.060   16.560    1.060    0.229  -30.498
27.03.2006 06:30    8.031   12.857   14.429   16.429    5.759    0.910  -26.423
27.03.2006 06:40    8.141   12.964   14.819   16.638   13.586    2.302  -21.350
27.03.2006 06:50    8.095   12.893   15.054   16.476   33.335    6.268   -5.620
27.03.2006 07:00    8.303   12.899   14.949   15.716   77.613   15.992   37.860
27.03.2006 07:10    9.084   12.584   13.695 -999.999   27.714    5.338   20.814
27.03.2006 07:20   10.353   12.123   12.939   12.927   42.036    6.973   16.737
27.03.2006 07:30   10.713   12.191   12.838   13.716   44.768    6.896    9.562
27.03.2006 07:40   10.533   12.857   13.595   14.401   54.429    7.996   15.399
27.03.2006 07:50   10.815   12.926   14.023   14.623  168.193   23.426  114.508
27.03.2006 08:00   11.419   13.337   14.454   15.115  187.495   26.992  131.440
27.03.2006 08:10   11.610   14.381   15.107   15.599  228.599   36.672  158.236
27.03.2006 08:20   12.453   13.233   15.032   15.611  180.145   28.913  121.418
27.03.2006 08:30   12.551   12.603   14.809   15.458  127.879   18.911   65.954
27.03.2006 08:40   13.008   13.184   15.136   15.708  341.545   57.556  231.022
27.03.2006 08:50   13.761   13.396   14.595   15.527  230.203   37.543  148.962
27.03.2006 09:00   13.908   13.513   14.073   14.810  121.020   17.408   60.818
27.03.2006 09:10   13.706   14.315   14.906   15.290  232.241   39.149  128.220
27.03.2006 09:20   14.785   15.014   15.385   15.685  406.975   73.280  258.723
27.03.2006 09:30   16.040   15.564   15.273   15.526  479.502   87.570  317.216
27.03.2006 09:40   17.129   16.210   15.567   15.509  575.625  104.654  387.785
27.03.2006 09:50   17.775   16.625   15.851   15.568  458.825   81.542  310.457
27.03.2006 10:00   18.194   17.091   16.286   16.102  577.927  103.547  389.323
27.03.2006 10:10   18.858   17.746   16.894   16.631  470.667   84.193  318.103
27.03.2006 10:20   19.110   17.922   17.145   16.843  523.218   97.635  334.996
27.03.2006 10:30   19.630   18.146   17.378   17.117  565.804  105.532  369.666
27.03.2006 10:40   19.693   18.495   17.706   17.273  559.698  104.060  368.046
27.03.2006 10:50   20.050   18.704   17.969   17.464  658.247  122.742  446.368
27.03.2006 11:00   20.679   18.975   18.149   17.695  667.741  126.619  457.154
27.03.2006 11:10   20.607   19.063   18.099   17.541  655.203  122.566  459.928
27.03.2006 11:20   20.422   18.714   17.871   17.313  486.613   88.959  332.121
27.03.2006 11:30   19.366   18.322   17.627   16.995  334.600   57.895  213.265
27.03.2006 11:40   19.103   18.099   17.279   16.689  304.015   51.438  187.487
27.03.2006 11:50   19.782   18.278   17.427   16.775  601.080  113.950  395.213
27.03.2006 12:00   19.549   17.996   17.268   16.594  423.910   78.967  295.421
27.03.2006 12:10   18.915   17.785   17.041   16.542  192.918   31.067  123.562
27.03.2006 12:20   18.738   17.738   16.986   16.511  193.087   31.075  122.770
27.03.2006 12:30   18.559   17.648   16.911   16.458  112.356   16.687   67.823
27.03.2006 12:40   18.258   17.607   16.927   16.522   82.621   11.521   47.441
27.03.2006 12:50   18.216   17.626   16.977   16.576   97.563   14.820   57.075
27.03.2006 13:00   18.494   17.758   17.073   16.650  142.855   23.410   87.687
27.03.2006 13:10   18.260   17.553   16.822   16.440   57.037    8.267   30.848
27.03.2006 13:20   17.874   17.298   16.617   16.317   66.909    9.800   38.263
27.03.2006 13:30   17.801   17.237   16.564   16.186  117.672   19.731   66.324
27.03.2006 13:40   18.491   17.542   16.797   16.303  273.760   49.621  175.766
27.03.2006 13:50   18.174   17.449   16.675   16.259   69.062   10.593   37.326
27.03.2006 14:00   17.758   17.087   16.264   16.089   30.189    3.193   13.388
27.03.2006 14:10   16.631   16.281   15.577   15.500   50.936    7.694   26.675
27.03.2006 14:20   16.819   16.625   16.109   15.831  215.752   37.425  130.856
27.03.2006 14:30   17.855   17.202   16.500   16.043  304.600   57.003  184.536
27.03.2006 14:40   18.442   17.595   16.782   16.329  266.636   49.238  165.067
27.03.2006 14:50   17.324   16.702   16.275   16.243  194.006   34.819  117.184
27.03.2006 15:00   16.126   15.435   14.653   14.634   64.059    9.148   31.622
27.03.2006 15:10   16.016   15.256   14.877   15.355   42.141    5.215   18.721
27.03.2006 15:20   16.015   15.332   15.339   15.455   27.676    3.046   10.106
27.03.2006 15:30   16.032   15.527   15.519   15.493   19.867    2.000    6.181
27.03.2006 15:40   16.129   15.825   15.790   15.681   50.283    7.825   25.197
27.03.2006 15:50   16.509   16.006   15.903   15.740  102.072   18.403   54.921
27.03.2006 16:00   16.584   15.879   15.503   15.510   59.098   10.257   27.674
27.03.2006 16:10   16.252   15.935   15.425   15.307   14.006    2.183    2.257
27.03.2006 16:20   15.545   15.902   15.394   15.109   52.003    8.490   25.474
27.03.2006 16:30   15.345   15.816   15.172   14.921   92.223   14.891   45.728
27.03.2006 16:40   15.443   15.761   15.136   14.842   38.132    5.908   13.659
27.03.2006 16:50   15.052   15.606   14.900   14.685    7.794    0.824   -4.142
27.03.2006 17:00   14.454   15.037   14.330   14.089    5.173    0.331   -3.399
27.03.2006 17:10   14.186   14.413   13.939   13.839    4.123    0.129   -3.206
27.03.2006 17:20   13.745   13.563   13.016   12.614   18.942    3.073    3.610
27.03.2006 17:30   13.217   13.448   13.326   13.228   24.168    3.824    6.678
27.03.2006 17:40   13.271   13.503   13.611   13.502   12.119    2.027   -2.316
27.03.2006 17:50   13.129   13.249   13.691   13.852    8.469    1.301   -3.004
27.03.2006 18:00   13.270   13.267   13.386   13.443    4.670    1.180   -5.597
27.03.2006 18:10   13.325   13.237   13.132   12.929    2.644    1.971   -8.614
27.03.2006 18:20   13.095   12.880   12.837   13.030    2.276    1.504   -8.037
27.03.2006 18:30   12.987   12.802   12.806   13.153    3.223    1.678  -10.442
27.03.2006 18:40   13.049   12.902   12.924   13.237    3.138    1.787  -13.892
27.03.2006 18:50   12.955   12.869   12.866   13.149    1.041    1.420  -15.490
27.03.2006 19:00   12.871   12.796   12.781   13.053    0.586    1.292  -12.915
27.03.2006 19:10   12.832   12.692   12.624   12.903    0.368    1.509  -17.933
27.03.2006 19:20   12.672   12.738   12.618   12.816   -0.163    1.456  -23.644
27.03.2006 19:30   12.880   12.868   12.746   12.831    0.352    1.832  -21.565
27.03.2006 19:40   12.894   13.043   13.023   13.078    0.628    1.980  -21.322
27.03.2006 19:50   13.050   13.132   13.022   13.113    0.507    1.865  -21.381
27.03.2006 20:00   12.997   13.277   13.120   13.116    0.441    1.738  -19.871
27.03.2006 20:10   13.380   13.503   13.343   13.436    1.100    2.119  -18.367
27.03.2006 20:20   13.744   13.944   13.698   13.860    1.905    2.905  -21.398
27.03.2006 20:30   13.756   14.065   13.775   13.837    1.826    2.858  -23.591
27.03.2006 20:40   13.898   14.155   13.818   13.768    1.118    2.489  -30.725
27.03.2006 20:50   13.840   14.217   13.815   13.735    0.756    2.483  -36.244
27.03.2006 21:00   13.738   14.133   13.715   13.620    0.019    2.182  -48.295
27.03.2006 21:10   13.836   14.030   13.605   13.536   -0.703    1.858  -57.330
27.03.2006 21:20   13.553   13.922   13.520   13.450   -1.203    1.459  -57.389
27.03.2006 21:30   13.474   13.855   13.439   13.331   -1.040    1.330  -50.541
27.03.2006 21:40   13.277   13.831   13.423   13.297   -0.822    1.371  -45.707
27.03.2006 21:50   13.344   13.704   13.281   13.153   -1.141    1.141  -51.165
27.03.2006 22:00   13.227   13.505   13.129   13.070   -1.688    1.212  -59.533
27.03.2006 22:10   13.035   13.354   12.952   12.848   -2.170    0.964  -55.954
27.03.2006 22:20   12.332   13.135   12.726   12.680   -2.770    0.374  -53.954
27.03.2006 22:30   12.524   12.907   12.507   12.462   -2.277    0.793  -57.828
27.03.2006 22:40   12.353   12.811   12.389   12.265   -2.919    0.590  -56.286
27.03.2006 22:50   12.466   12.747   12.277   12.142   -2.800    0.699  -58.899
27.03.2006 23:00   12.269   12.609   12.172   12.031   -3.415    0.217  -57.805
27.03.2006 23:10   12.248   12.445   12.026   11.876   -3.341    0.361  -57.663
27.03.2006 23:20   12.153   12.329   11.875   11.728   -3.466    0.168  -57.784
27.03.2006 23:30   11.794   12.175   11.817   11.681   -3.842   -0.122  -53.949
27.03.2006 23:40   11.693   11.975   11.695   11.545   -3.690   -0.050  -58.165
27.03.2006 23:50   11.739   11.883   11.580   11.418   -3.457    0.265  -56.419
28.03.2006 00:00   11.732   11.742   11.442   11.300   -3.507    0.249  -56.262
28.03.2006 00:10   11.580   11.642   11.359   11.252   -3.518    0.221  -56.399
28.03.2006 00:20   11.631   11.516   11.284   11.179   -3.388    0.335  -57.020
28.03.2006 00:30   11.314   11.459   11.248   11.208   -3.378    0.276  -53.615
28.03.2006 00:40   11.490   11.431   11.183   11.130   -3.168    0.282  -56.235
28.03.2006 00:50   11.261   11.391   11.129   11.113   -3.267    0.291  -53.991
28.03.2006 01:00   10.853   11.341   11.109   11.122   -3.433   -0.335  -40.881
28.03.2006 01:10   10.968   11.278   11.124   11.145   -2.634   -0.098  -40.856
28.03.2006 01:20   11.146   11.241   11.119   11.111   -2.686    0.269  -46.136
28.03.2006 01:30   10.467   11.229   11.122   11.118   -3.457   -0.541  -42.182
28.03.2006 01:40   10.032   11.177   11.034   11.038   -3.491   -1.154  -30.210
28.03.2006 01:50    9.847   11.023   10.965   11.061   -2.885   -1.031  -29.321
28.03.2006 02:00    9.622   10.962   11.009   11.103   -2.656   -0.832  -30.525
28.03.2006 02:10    9.390   11.059   10.971   11.025   -2.288   -0.686  -22.049
28.03.2006 02:20    9.259   11.161   11.018   11.136   -0.898   -0.358   -8.952
28.03.2006 02:30    9.460   11.266   11.193   11.378   -0.716   -0.158  -10.830
28.03.2006 02:40    9.688   11.413   11.340   11.498   -0.378    0.034   -9.272
28.03.2006 02:50   10.513   11.583   11.417   11.494   -0.213    0.356  -15.344
28.03.2006 03:00   11.289   11.762   11.482   11.414   -0.196    0.901  -16.320
28.03.2006 03:10   11.566   11.850   11.518   11.543   -0.394    1.304  -17.825
28.03.2006 03:20   11.539   11.824   11.540   11.539   -0.847    1.079  -18.738
28.03.2006 03:30   11.835   11.949   11.634   11.664   -1.117    0.810  -18.018
28.03.2006 03:40   11.739   12.002   11.712   11.783   -1.203    0.812  -18.189
28.03.2006 03:50   11.705   12.014   11.689   11.752   -1.272    0.449  -15.257
28.03.2006 04:00   11.821   12.016   11.745   11.698   -0.882    0.487   -8.506
28.03.2006 04:10   11.620   12.086   11.780   11.729   -0.287    0.335   -1.328
28.03.2006 04:20   11.843   12.076   11.797   11.747    0.278    0.431   -0.890
28.03.2006 04:30   11.935   12.181   11.787   11.644    0.070    0.106   -2.425
28.03.2006 04:40   11.891   12.288   11.839   11.670   -0.102    0.244  -11.522
28.03.2006 04:50   11.931   12.239   11.802   11.634   -1.171    0.021  -18.466
28.03.2006 05:00   11.965   12.228   11.813   11.758   -0.559   -0.050   -6.780
28.03.2006 05:10   12.003   12.209   11.808   11.692   -0.190    0.005   -5.501
28.03.2006 05:20   12.076   12.201   11.751   11.648   -0.340    0.057   -8.485
28.03.2006 05:30   12.144   12.222   11.759   11.645   -0.699   -0.030  -12.826
28.03.2006 05:40   12.173   12.182   11.729   11.594   -0.869    0.128  -20.504
28.03.2006 05:50   11.995   12.141   11.644   11.512   -1.359   -0.053  -17.472
28.03.2006 06:00   12.056   12.068   11.582   11.427   -1.213    0.081  -28.950
28.03.2006 06:10   11.898   11.997   11.531   11.365   -1.681   -0.039  -34.106
28.03.2006 06:20   11.803   11.914   11.478   11.263   -0.716   -0.037  -26.216
28.03.2006 06:30   11.825   11.825   11.347   11.150    0.780    0.208  -21.561
28.03.2006 06:40   11.670   11.770   11.254   11.047    2.522    0.576  -18.525
28.03.2006 06:50   11.629   11.739   11.241   11.037    5.494    0.950  -16.712
28.03.2006 07:00   11.737   11.657   11.173   11.030   12.474    2.131  -11.743
28.03.2006 07:10   11.588   11.646   11.169   10.992   17.646    3.059    0.269
28.03.2006 07:20   11.629   11.631   11.113   10.886   16.239    2.728   -7.193
28.03.2006 07:30   11.839   11.570   11.005   10.757   16.643    2.944  -10.526
28.03.2006 07:40   11.646   11.471   10.946   10.736   25.410    4.288   -6.772
28.03.2006 07:50   11.718   11.402   10.877   10.673   31.364    5.298   -5.147
28.03.2006 08:00   11.748   11.421   10.843   10.578   55.500    9.299   10.313
28.03.2006 08:10   11.791   11.410   10.761   10.485   54.031    9.047    9.726
28.03.2006 08:20   11.791   11.351   10.688   10.374   49.888    8.252   10.257
28.03.2006 08:30   11.761   11.297   10.650   10.340   64.537   10.625   17.583
28.03.2006 08:40   11.812   11.305   10.646   10.342   93.384   15.399   34.990
28.03.2006 08:50   11.861   11.308   10.639   10.341   86.829   14.304   29.108
28.03.2006 09:00   11.960   11.370   10.677   10.358  102.223   16.858   43.402
28.03.2006 09:10   12.077   11.460   10.751   10.384  147.803   24.481   69.039
28.03.2006 09:20   12.285   11.548   10.816   10.403  169.662   28.456   82.392
28.03.2006 09:30   12.315   11.549   10.763   10.348  170.251   28.486   83.002
28.03.2006 09:40   12.341   11.571   10.818   10.376  163.162   27.066   76.528
28.03.2006 09:50   12.417   11.636   10.870   10.412  188.434   31.046   92.188
28.03.2006 10:00   12.511   11.645   10.869   10.412  214.503   35.838  111.696
28.03.2006 10:10   12.748   11.787   10.983   10.477  259.438   44.322  148.765
28.03.2006 10:20   12.802   11.882   11.080   10.541  245.349   41.677  136.356
28.03.2006 10:30   12.618   11.735   10.980   10.419  198.952   33.543  104.493
28.03.2006 10:40   12.555   11.703   10.969   10.454  206.249   35.217  104.704
28.03.2006 10:50   12.692   11.705   10.949   10.423  239.942   41.616  123.566
28.03.2006 11:00   12.907   11.846   10.996   10.462  296.142   52.312  159.605
28.03.2006 11:10   13.039   11.926   11.087   10.513  295.471   52.059  164.519
28.03.2006 11:20   13.036   11.977   11.138   10.617  290.625   51.549  170.221
28.03.2006 11:30   13.031   11.968   11.094   10.585  236.347   41.800  134.094
28.03.2006 11:40   13.111   12.141   11.313   10.763  275.354   48.912  161.604
28.03.2006 11:50   13.347   12.324   11.484   10.901  309.842   55.887  185.113
28.03.2006 12:00   13.604   12.479   11.506   11.003  350.662   64.564  215.307
28.03.2006 12:10   13.783   12.504   11.585   11.091  386.558   71.481  236.095
28.03.2006 12:20   13.944   12.728   11.826   11.293  308.300   55.911  176.423
28.03.2006 12:30   13.767   12.651   11.770   11.268  340.430   62.195  188.665
28.03.2006 12:40   13.875   12.681   11.670   11.236  366.117   67.442  202.870
28.03.2006 12:50   13.723   12.593   11.736   11.247  323.400   59.067  176.540
28.03.2006 13:00   13.845   12.791   11.975   11.422  309.422   56.675  169.029
28.03.2006 13:10   13.947   12.862   12.057   11.508  294.036   54.139  155.298
28.03.2006 13:20   14.099   12.950   12.120   11.511  317.291   58.268  170.159
28.03.2006 13:30   14.070   12.995   12.217   11.669  328.126   60.444  174.839
28.03.2006 13:40   14.142   13.154   12.326   11.799  332.167   61.324  179.373
28.03.2006 13:50   14.436   13.136   12.261   11.739  328.554   60.960  181.453
28.03.2006 14:00   14.460   13.149   12.262   11.734  416.171   78.535  236.026
28.03.2006 14:10   14.400   13.126   12.175   11.718  327.617   60.532  173.331
28.03.2006 14:20   14.305   13.053   12.074   11.692  320.268   59.270  173.807
28.03.2006 14:30   14.254   13.139   12.241   11.818  280.978   51.543  145.051
28.03.2006 14:40   14.265   13.151   12.277   11.853  258.855   47.779  133.546
28.03.2006 14:50   14.250   13.179   12.302   11.895  229.049   41.920  116.395
28.03.2006 15:00   14.172   13.204   12.367   11.938  171.575   30.867   84.222
